SETTLEMENTDATE,DUID,avg_bid_band_price
2026-03-08,SNAPPER1,3158.9880000000003
2026-03-08,SNB01,1549.3325
2026-03-08,SNB02,2085.3599999999997
2026-03-08,SNOWNTH1,2122.3590000000004
2026-03-08,SNOWSTH1,2083.175
2026-03-08,SNOWTWN1,2360.1829999999995
2026-03-08,SNOWYP,-21.76400000000001
2026-03-08,SNUG1,4082.561
2026-03-08,SRSF1,2772.053
2026-03-08,STAN-1,2074.982
2026-03-08,STAN-2,2074.982
2026-03-08,STAN-3,2074.982
2026-03-08,STAN-4,2074.982
2026-03-08,STARHLWF,1952.9550000000004
2026-03-08,STOCKYD1,1882.5100000000002
2026-03-08,STUBSF1,2119.922
2026-03-08,STUBSF2,2119.922
2026-03-08,STWF1,2474.761
2026-03-08,SUNRSF1,2608.862
2026-03-08,SUNTPSF1,2444.107
2026-03-08,SWANBBF1,1749.2405000000003
2026-03-08,SWAN_E,3835.436
2026-03-08,TALWA1,5127.573999999999
2026-03-08,TALWB1,5208.279
2026-03-08,TARALGA1,2396.371
2026-03-08,TARBESS1,1996.6290000000001
2026-03-08,TARONG#1,1996.5969999999998
2026-03-08,TARONG#2,1996.5969999999998
2026-03-08,TARONG#3,1996.5969999999998
2026-03-08,TARONG#4,1996.5969999999998
2026-03-08,TARRALEA,1910.4460000000004
2026-03-08,TB2B1,1553.0115
2026-03-08,TB2SF1,2355.824
2026-03-08,TBSF1,1943.4
2026-03-08,TEMPB1,2328.281
2026-03-08,TIB1,2753.8985000000002
2026-03-08,TNPS1,1997.8280000000002
2026-03-08,TORRB1,4690.1669999999995
2026-03-08,TORRB2,4690.1669999999995
2026-03-08,TORRB3,4690.1669999999995
2026-03-08,TORRB4,4690.1669999999995
2026-03-08,TREVALLN,1998.2580000000003
2026-03-08,TRGBESS1,1927.515
2026-03-08,TRIBUTE,1879.122
2026-03-08,TUMUT3,1924.137
2026-03-08,TUNGATIN,1837.6920000000002
2026-03-08,TVCC201,2028.368
2026-03-08,TVPP104,2025.4690000000003
2026-03-08,ULPBESS1,2447.4069999999997
2026-03-08,UPPTUMUT,1979.685
2026-03-08,URANQ11,3090.8829999999994
2026-03-08,URANQ12,3090.8829999999994
2026-03-08,URANQ13,3090.8829999999994
2026-03-08,URANQ14,3090.8829999999994
2026-03-08,VBB1,2762.7475
2026-03-08,VP5,3850.6399999999994
2026-03-08,VP6,3850.6399999999994
2026-03-08,VPGS1,2159.192
2026-03-08,VPGS2,2159.2039999999997
2026-03-08,VPGS3,2159.204
2026-03-08,VPGS4,2159.196
2026-03-08,VPGS5,2159.2
2026-03-08,VPGS6,2159.1940000000004
2026-03-08,W/HOE#1,3832.4689999999996
2026-03-08,W/HOE#2,3822.3160000000003
2026-03-08,WAGGNSF1,2293.82
2026-03-08,WALGRV1,4517.392000000001
2026-03-08,WAMBOWF1,2068.62
2026-03-08,WANDB1,3278.5285000000003
2026-03-08,WANDSF1,1921.506
2026-03-08,WARWSF1,2193.999
2026-03-08,WARWSF2,2191.7929999999997
2026-03-08,WATERLWF,2122.9550000000004
2026-03-08,WDBESS1,3221.2349999999997
2026-03-08,WDBESS2,2866.853
2026-03-08,WDGPH1,1840.462
2026-03-08,WELLSF1,2049.4289999999996
2026-03-08,WELNSF1,2230.531
2026-03-08,WEMENSF1,3495.5869999999995
2026-03-08,WGWF1,3448.571
2026-03-08,WHITSF1,3519.7399999999993
2026-03-08,WINTSF1,2338.514
2026-03-08,WKIEWA1,3444.4519999999998
2026-03-08,WKIEWA2,3444.4519999999998
2026-03-08,WLWLSF1,2007.893
2026-03-08,WLWLSF2,2007.893
2026-03-08,WOLARSF1,2486.313
2026-03-08,WOODLWN1,3498.0440000000003
2026-03-08,WOOLGSF1,2194.246
2026-03-08,WPWF,2685.5389999999998
2026-03-08,WRSF1,1600.508
2026-03-08,WRWF1,2027.9600000000003
2026-03-08,WSTWYSF1,1881.163
2026-03-08,WTAHB1,2573.4764999999998
2026-03-08,WUNUSF1,2075.3630000000003
2026-03-08,WYASF1,1916.5240000000001
2026-03-08,YABULU,2978.5130000000004
2026-03-08,YABULU2,3018.82
2026-03-08,YARANSF1,2619.5209999999997
2026-03-08,YARWUN_1,1087.949
2026-03-08,YATSF1,2210.324
2026-03-08,YENDWF1,2364.117
2026-03-08,YWPS1,3671.196
2026-03-08,YWPS2,3642.7349999999997
2026-03-08,YWPS3,3642.7349999999997
2026-03-08,YWPS4,3642.7349999999997
2026-03-09,ADPBA1,728.5
2026-03-09,ADPPV1,2272.065
2026-03-09,AGLHAL,5115.82
2026-03-09,AGLSOM,3382.0619999999994
2026-03-09,ALDGASF1,1755.5090000000005
2026-03-09,ANGAST1,3545.004000000001
2026-03-09,ARWF1,1941.3939999999996
2026-03-09,AVLSF1,1575.0649999999998
2026-03-09,BALB1,147.1015
2026-03-09,BALDHWF1,1774.3310000000001
2026-03-09,BANGOWF1,2254.439
2026-03-09,BANGOWF2,2279.4359999999997
2026-03-09,BANN1,1539.3999999999996
2026-03-09,BARCALDN,3200.947
2026-03-09,BARKIPS1,4355.193
2026-03-09,BARRON-1,3109.13
2026-03-09,BARRON-2,3109.13
2026-03-09,BASTYAN,1894.2920000000001
2026-03-09,BBATTERY1,2575.3084999999996
2026-03-09,BBTHREE1,2025.4870000000003
2026-03-09,BBTHREE2,2025.5050000000003
2026-03-09,BBTHREE3,2025.5220000000002
2026-03-09,BDL01,4393.464
2026-03-09,BDL02,4391.523
2026-03-09,BERYLSF1,2366.576
2026-03-09,BHB1,3204.1240000000003
2026-03-09,BLOWERNG,-71.59899999999999
2026-03-09,BLUEGSF1,2678.4080000000004
2026-03-09,BLUFF1,2927.0299999999997
2026-03-09,BLYTHB1,3207.134
2026-03-09,BNGSF1,1923.1200000000001
2026-03-09,BNGSF2,1923.1200000000001
2026-03-09,BOCORWF1,2226.1709999999994
2026-03-09,BODWF1,3482.8
2026-03-09,BOLIVPS1,4843.553999999999
2026-03-09,BOMENSF1,2673.288
2026-03-09,BOWWBA1,728.5
2026-03-09,BOWWPV1,2179.978
2026-03-09,BRAEMAR1,2908.613
2026-03-09,BRAEMAR2,3076.986
2026-03-09,BRAEMAR3,3489.767999999999
2026-03-09,BRAEMAR5,3801.5509999999995
2026-03-09,BRAEMAR6,3801.5509999999995
2026-03-09,BRAEMAR7,3801.5509999999995
2026-03-09,BRDDSF01,2210.674
2026-03-09,BRNDBES1,3215.978
2026-03-09,BROKENH1,2341.982
2026-03-09,BRYB1WF1,1589.0629999999999
2026-03-09,BRYB2WF2,2390.8779999999997
2026-03-09,BULBES1,2665.675
2026-03-09,BULGANA1,1719.8049999999996
2026-03-09,BUNGAMB1,3462.2660000000005
2026-03-09,BUSF1,1748.605
2026-03-09,BW01,3924.9600000000005
2026-03-09,BW02,3924.9600000000005
2026-03-09,BW03,3923.923
2026-03-09,BW04,3923.923
2026-03-09,CALL_B_1,2806.395
2026-03-09,CALL_B_2,2806.395
2026-03-09,CAPBES1,3217.5854999999992
2026-03-09,CATHROCK,1768.091
2026-03-09,CBWWBA1,728.5
2026-03-09,CETHANA,1921.3439999999998
2026-03-09,CG1,2164.3149999999996
2026-03-09,CG2,2164.3389999999995
2026-03-09,CG3,2164.323
2026-03-09,CG4,2164.331
2026-03-09,CGBESS01,3436.4674999999997
2026-03-09,CHBESS1,1895.6889999999996
2026-03-09,CHILDSF1,2775.1090000000004
2026-03-09,CHYTWF1,3200.745
2026-03-09,CLARESF1,2162.339
2026-03-09,CLEMGPWF,2438.804
2026-03-09,CLERMSF1,2249.2539999999995
2026-03-09,CLRKCWF1,1798.7789999999998
2026-03-09,CLRKCWF2,2297.714
2026-03-09,CNUNDAWF,1867.2659999999996
2026-03-09,COHUNSF1,1746.0429999999997
2026-03-09,COLEASF1,1734.3049999999998
2026-03-09,COLUMSF1,2380.639
2026-03-09,COLWF01,2645.704
2026-03-09,COOPGWF1,2780.82
2026-03-09,CPP_3,2764.579
2026-03-09,CPP_4,2764.579
2026-03-09,CPSA,3358.072
2026-03-09,CROOKWF2,2020.539
2026-03-09,CROOKWF3,1696.0520000000001
2026-03-09,CROWLWF1,2238.201
2026-03-09,CRURWF1,2291.156
2026-03-09,CRWARP1,1959.4210000000003
2026-03-09,CRWASF1,2312.718
2026-03-09,CSPVPS1,1675.6289999999997
2026-03-09,CTHLWF1,2772.2709999999997
2026-03-09,CUSF1,1849.895
2026-03-09,DALNTH1,3737.0019999999995
2026-03-09,DARLSF1,2301.019
2026-03-09,DARTM1,4092.7399999999993
2026-03-09,DAYDSF1,3692.631
2026-03-09,DDPS1,3534.303
2026-03-09,DDSF1,2984.2470000000003
2026-03-09,DEVILS_G,1950.2939999999999
2026-03-09,DG_NSW1,1412.7
2026-03-09,DG_QLD1,1412.7
2026-03-09,DG_SA1,1412.7
2026-03-09,DG_TAS1,1412.7
2026-03-09,DG_VIC1,1412.7
2026-03-09,DPNTB1,1842.1559999999997
2026-03-09,DRVIOT06,51.1
2026-03-09,DRXNAD01,2075.0
2026-03-09,DRXNAE01,2075.0
2026-03-09,DRXNDA01,2077.83
2026-03-09,DRXNDA02,2077.63
2026-03-09,DRXNDA03,2077.63
2026-03-09,DRXNDA04,2077.63
2026-03-09,DRXNDB04,2075.0
2026-03-09,DRXNDE01,2777.83
2026-03-09,DRXNDJ01,2095.0299999999997
2026-03-09,DRXNDW01,2075.0
2026-03-09,DRXNFF01,2075.0
2026-03-09,DRXNFS01,2077.6
2026-03-09,DRXNQX01,2075.0
2026-03-09,DRXNSS01,2075.0
2026-03-09,DRXNTM02,4992.6
2026-03-09,DRXNVS01,2075.0
2026-03-09,DRXQDA01,2078.5
2026-03-09,DRXQQE01,2075.0
2026-03-09,DRXSQS01,2078.6
2026-03-09,DRXVAE01,51.1
2026-03-09,DRXVDJ01,2075.23
2026-03-09,DRXVDP01,2165.0
2026-03-09,DRXVDX01,2775.0299999999997
2026-03-09,DRXVQP01,2775.23
2026-03-09,DRXVQX01,2775.0299999999997
2026-03-09,DRXVQX02,2075.0
2026-03-09,DRYCGT1,5114.236
2026-03-09,DRYCGT2,4461.176
2026-03-09,DRYCGT3,5088.072
2026-03-09,DULAWF1,2722.7310000000007
2026-03-09,DUNDWF1,2462.25
2026-03-09,DUNDWF2,2514.356
2026-03-09,DUNDWF3,2442.1690000000003
2026-03-09,EDENVSF1,2761.857
2026-03-09,EILDON1,3512.3959999999997
2026-03-09,EILDON2,3512.3959999999997
2026-03-09,ELAINWF1,2406.782
2026-03-09,EMERASF1,1765.227
2026-03-09,ER01,3649.422
2026-03-09,ER02,3649.422
2026-03-09,ER03,3652.387
2026-03-09,ER04,3652.387
2026-03-09,ERB01,1524.6470000000004
2026-03-09,FINLYSF1,1951.4029999999998
2026-03-09,FISHER,1933.3290000000002
2026-03-09,FLYCRKWF,2241.173
2026-03-09,GANGARR1,1896.518
2026-03-09,GANNB1,1826.3980000000004
2026-03-09,GANNSF1,2173.898
2026-03-09,GESF1,1703.6899999999998
2026-03-09,GIRGSF,1734.1329999999998
2026-03-09,GLENSF1,2094.442
2026-03-09,GLRWNSF1,2363.254
2026-03-09,GNNDHSF1,2200.578
2026-03-09,GOESF1,1967.2069999999999
2026-03-09,GOONSF1,2666.278
2026-03-09,GORDON,1945.7320000000004
2026-03-09,GPWFEST1,2157.57
2026-03-09,GPWFEST2,2157.57
2026-03-09,GPWFEST3,2152.6040000000003
2026-03-09,GPWFWST1,2158.233
2026-03-09,GPWFWST2,2158.233
2026-03-09,GRANWF1,2097.9109999999996
2026-03-09,GREENB1,1956.718
2026-03-09,GSTONE1,2073.344
2026-03-09,GSTONE2,2073.344
2026-03-09,GSTONE3,2068.085
2026-03-09,GSTONE4,2068.085
2026-03-09,GSTONE5,2073.344
2026-03-09,GSTONE6,2073.344
2026-03-09,GSWF1A,1839.5220000000002
2026-03-09,GSWF1B1,1839.5489999999998
2026-03-09,GULLRSF1,2380.396
2026-03-09,GULLRWF1,2403.4440000000004
2026-03-09,GULLRWF2,2403.4440000000004
2026-03-09,GUNNING1,1753.3830000000003
2026-03-09,GUSF1,2206.377
2026-03-09,GUTHEGA,1907.9899999999998
2026-03-09,HALLWF1,2948.3900000000003
2026-03-09,HALLWF2,2931.108
2026-03-09,HAMISF1,2586.084
2026-03-09,HAUGHT11,2536.334
2026-03-09,HAYMSF1,2660.279
2026-03-09,HBESS1,1724.8845000000001
2026-03-09,HD1WF1,1677.771
2026-03-09,HDWF1,3455.843
2026-03-09,HDWF2,3454.4089999999997
2026-03-09,HDWF3,3454.505
2026-03-09,HEZ1,2338.542
2026-03-09,HILLSTN1,1780.8580000000002
2026-03-09,HPR1,2849.6730000000002
2026-03-09,HUMENSW,2063.448
2026-03-09,HUMEV,2132.2390000000005
2026-03-09,HUNTER1,2144.329
2026-03-09,HUNTER2,2144.3360000000002
2026-03-09,HVWWBA1,728.908
2026-03-09,HVWWPV1,2341.982
2026-03-09,JBUTTERS,1903.5280000000002
2026-03-09,JEMALNG1,1716.9059999999995
2026-03-09,JLA01,5271.556000000001
2026-03-09,JLA02,5271.556000000001
2026-03-09,JLA03,5271.556000000001
2026-03-09,JLA04,5271.556000000001
2026-03-09,JLB01,5271.55
2026-03-09,JLB02,5271.55
2026-03-09,JLB03,5271.55
2026-03-09,JUNEESF1,2252.629
2026-03-09,KABANWF1,1777.8780000000002
2026-03-09,KAREEYA1,1932.7369999999999
2026-03-09,KAREEYA2,1932.764
2026-03-09,KAREEYA3,1932.729
2026-03-09,KAREEYA4,1932.7509999999997
2026-03-09,KARSF1,2156.2249999999995
2026-03-09,KEPSF1,1655.9029999999998
2026-03-09,KEPWF1,1655.9029999999998
2026-03-09,KERNGSP1,2338.578
2026-03-09,KESSB1,3134.9480000000003
2026-03-09,KIAMSF1,1442.8319999999999
2026-03-09,KIATAWF1,1998.4649999999997
2026-03-09,KIDSPHG1,51.1
2026-03-09,KIDSPHG2,51.1
2026-03-09,KIDSPHL1,51.1
2026-03-09,KIDSPHL2,51.1
2026-03-09,KINGASF1,1875.0030000000006
2026-03-09,KPP_1,2788.777
2026-03-09,KSP1,1786.503
2026-03-09,LADBROK1,6291.861999999999
2026-03-09,LADBROK2,6291.861999999999
2026-03-09,LANCSF1,1806.462
2026-03-09,LBB1,3582.4679999999994
2026-03-09,LDBESS1,3388.2125
2026-03-09,LEM_WIL,1962.5009999999997
2026-03-09,LGAPBS1,3400.840999999999
2026-03-09,LGAPWF1,2364.019
2026-03-09,LGAPWF2,2364.019
2026-03-09,LILYSF1,3682.0600000000004
2026-03-09,LIMBESS1,1430.7455
2026-03-09,LIMOSF11,1772.5919999999999
2026-03-09,LIMOSF21,1799.6029999999998
2026-03-09,LI_WY_CA,1998.8809999999999
2026-03-09,LKBONNY1,1678.527
2026-03-09,LKBONNY2,1673.809
2026-03-09,LKBONNY3,1678.423
2026-03-09,LK_ECHO,1889.11
2026-03-09,LNGS1,2195.85
2026-03-09,LNGS2,2195.835
2026-03-09,LONSDALE,3551.8089999999997
2026-03-09,LOYYB1,1930.532
2026-03-09,LOYYB2,1930.532
2026-03-09,LVES1,1939.7704999999999
2026-03-09,LYA1,1967.843
2026-03-09,LYA2,1967.843
2026-03-09,LYA3,1967.843
2026-03-09,LYA4,1967.843
2026-03-09,MACARTH1,3214.437
2026-03-09,MACKNTSH,1865.881
2026-03-09,MANNSF2,2408.961
2026-03-09,MANNUMB1,1117.049
2026-03-09,MANSLR1,3680.165
2026-03-09,MAPS2PV1,2256.3349999999996
2026-03-09,MAPS3PV1,2252.98
2026-03-09,MARYRSF1,1843.187
2026-03-09,MBPS2PV1,2226.32
2026-03-09,MCINTYR1,1867.461
2026-03-09,MCKAY1,3499.4309999999996
2026-03-09,MEADOWBK,1989.9280000000003
2026-03-09,MERCER01,2461.4820000000004
2026-03-09,METZSF1,2263.9259999999995
2026-03-09,MEWF1,1844.107
2026-03-09,MIDDLSF1,1737.3970000000002
2026-03-09,MINTARO,4632.816
2026-03-09,MLB01,2084.073
2026-03-09,MOKOSF1,2281.011
2026-03-09,MOLNGSF1,2105.773
2026-03-09,MOORAWF1,2076.0060000000003
2026-03-09,MOREESF1,1696.839
2026-03-09,MORTLK11,3832.286
2026-03-09,MORTLK12,3832.1160000000004
2026-03-09,MOUSF1,2073.492
2026-03-09,MP1,5005.532
2026-03-09,MP2,5005.532
2026-03-09,MPP_1,3320.2419999999997
2026-03-09,MPP_2,3320.2419999999997
2026-03-09,MREHA1,1049.9585
2026-03-09,MREHA2,1076.8375
2026-03-09,MREHA3,1025.8525000000002
2026-03-09,MRTLSWF1,1835.6510000000003
2026-03-09,MSTUART1,6193.464
2026-03-09,MSTUART2,6193.464
2026-03-09,MSTUART3,6193.464
2026-03-09,MTGELWF1,1858.1560000000002
2026-03-09,MTMILLAR,2418.7799999999997
2026-03-09,MUCRKSF1,1849.3190000000006
2026-03-09,MURRAY,2065.942
2026-03-09,MUSSELR1,1755.4809999999998
2026-03-09,MUWAWF1,1804.241
2026-03-09,MUWAWF2,2757.4729999999995
2026-03-09,MWPS1PV1,2233.946
2026-03-09,MWPS2PV1,2208.4039999999995
2026-03-09,MWPS3PV1,2179.121
2026-03-09,MWPS4PV1,2165.911
2026-03-09,NBHWF1,3149.3859999999995
2026-03-09,NESBESS1,2266.4934999999996
2026-03-09,NESBESS2,2266.4935000000005
2026-03-09,NEVERSF1,1795.9589999999996
2026-03-09,NEWENSF1,1902.1950000000002
2026-03-09,NEWENSF2,1902.1950000000002
2026-03-09,NPS,3710.296
2026-03-09,NUMURSF1,1781.4270000000001
2026-03-09,NYNGAN1,2422.75
2026-03-09,OAKEY1,4399.544
2026-03-09,OAKEY1SF,1995.2100000000003
2026-03-09,OAKEY2,4399.544
2026-03-09,OAKEY2SF,1989.4740000000002
2026-03-09,OAKLAND1,3737.486
2026-03-09,ORABESS1,1890.8449999999998
2026-03-09,OSB-AG,6158.726000000001
2026-03-09,PAREPS1,1757.378
2026-03-09,PAREPW1,1757.378
2026-03-09,PARSF1,1792.711
2026-03-09,PIBESS1,2313.224500000001
2026-03-09,POAT110,1979.994
2026-03-09,POAT220,1996.6080000000002
2026-03-09,POR01,4276.9710000000005
2026-03-09,POR03,4284.06
2026-03-09,PPCCGT,3917.9800000000005
2026-03-09,PTSTAN1,3547.1639999999998
2026-03-09,PUMP1,2076.0600000000004
2026-03-09,PUMP2,2075.61
2026-03-09,QBYNB1,2430.3145
2026-03-09,QPS1,6459.387
2026-03-09,QPS2,6459.387
2026-03-09,QPS3,6459.387
2026-03-09,QPS4,6459.387
2026-03-09,QPS5,6412.785999999998
2026-03-09,QPSFB1,1778.0280000000002
2026-03-09,QPSFB2,1627.6
2026-03-09,RANGEB1,3130.6175000000003
2026-03-09,REECE1,1866.485
2026-03-09,REECE2,1863.3529999999998
2026-03-09,RESS1,2788.5079999999994
2026-03-09,RIVNB2,1839.7605000000003
2026-03-09,ROMA_7,5795.445
2026-03-09,ROMA_8,5795.445
2026-03-09,RRSF1,2065.437
2026-03-09,RT_NSW1,1412.7
2026-03-09,RT_NSW2,1412.7
2026-03-09,RT_NSW3,1412.7
2026-03-09,RT_NSW4,1412.7
2026-03-09,RT_NSW5,1412.7
2026-03-09,RT_NSW6,1412.7
2026-03-09,RT_QLD1,1412.7
2026-03-09,RT_SA1,1412.7
2026-03-09,RT_SA2,1412.7
2026-03-09,RT_SA3,1412.7
2026-03-09,RT_SA4,1412.7
2026-03-09,RT_SA5,1412.7
2026-03-09,RT_SA6,1412.7
2026-03-09,RT_TAS1,1412.7
2026-03-09,RT_VIC1,1412.7
2026-03-09,RT_VIC10,1412.7
2026-03-09,RT_VIC11,1412.7
2026-03-09,RT_VIC12,1412.7
2026-03-09,RT_VIC2,1412.7
2026-03-09,RT_VIC3,1412.7
2026-03-09,RT_VIC4,1412.7
2026-03-09,RT_VIC5,1412.7
2026-03-09,RT_VIC6,1412.7
2026-03-09,RT_VIC7,1412.7
2026-03-09,RT_VIC8,1412.7
2026-03-09,RT_VIC9,1412.7
2026-03-09,RUGBYR1,1795.357
2026-03-09,RYANCWF1,1729.5099999999998
2026-03-09,RYEPARK1,2309.737
2026-03-09,SALTCRK1,2409.6540000000005
2026-03-09,SAPHWF1,2078.824
2026-03-09,SEBSF1,2321.861
2026-03-09,SHGEN,3704.514
2026-03-09,SHPUMP,2309.585
2026-03-09,SITHE01,2763.4710000000005
2026-03-09,SMCSF1,2911.8039999999996
2026-03-09,SMTHBES1,4831.33
2026-03-09,SNAPPER1,3158.9880000000003
2026-03-09,SNB01,1549.3325
2026-03-09,SNB02,2085.3599999999997
2026-03-09,SNOWNTH1,2122.3590000000004
2026-03-09,SNOWSTH1,2083.175
2026-03-09,SNOWTWN1,2360.1829999999995
2026-03-09,SNOWYP,-21.76400000000001
2026-03-09,SNUG1,4082.561
2026-03-09,SRSF1,2772.053
2026-03-09,STAN-1,2074.982
2026-03-09,STAN-2,2074.982
2026-03-09,STAN-3,2074.982
2026-03-09,STAN-4,2074.982
2026-03-09,STARHLWF,1952.9550000000004
2026-03-09,STOCKYD1,1882.5100000000002
2026-03-09,STUBSF1,2119.922
2026-03-09,STUBSF2,2119.922
2026-03-09,STWF1,2474.761
2026-03-09,SUNRSF1,2608.862
2026-03-09,SUNTPSF1,2444.107
2026-03-09,SWANBBF1,1749.2404999999999
2026-03-09,SWAN_E,3832.4380000000006
2026-03-09,TALWA1,5127.573999999999
2026-03-09,TALWB1,5208.279
2026-03-09,TARALGA1,2396.371
2026-03-09,TARBESS1,1996.6290000000001
2026-03-09,TARONG#1,1996.5969999999998
2026-03-09,TARONG#2,1996.5969999999998
2026-03-09,TARONG#3,1996.5969999999998
2026-03-09,TARONG#4,1996.5969999999998
2026-03-09,TARRALEA,1910.4460000000004
2026-03-09,TB2B1,1551.8030000000003
2026-03-09,TB2SF1,2355.824
2026-03-09,TBSF1,1943.4
2026-03-09,TEMPB1,2328.281
2026-03-09,TIB1,2753.8985000000002
2026-03-09,TNPS1,1997.8280000000002
2026-03-09,TORRB1,4690.1669999999995
2026-03-09,TORRB2,4690.1669999999995
2026-03-09,TORRB3,4690.1669999999995
2026-03-09,TORRB4,4690.1669999999995
2026-03-09,TREVALLN,1998.2580000000003
2026-03-09,TRGBESS1,1927.5150000000006
2026-03-09,TRIBUTE,1879.122
2026-03-09,TUMUT3,1924.137
2026-03-09,TUNGATIN,1837.711
2026-03-09,TVCC201,2028.368
2026-03-09,TVPP104,2025.4690000000003
2026-03-09,ULPBESS1,2447.407
2026-03-09,UPPTUMUT,1979.685
2026-03-09,URANQ11,3090.8829999999994
2026-03-09,URANQ12,3090.8829999999994
2026-03-09,URANQ13,3090.8829999999994
2026-03-09,URANQ14,3090.8829999999994
2026-03-09,VBB1,2762.7474999999995
2026-03-09,VP5,3850.6399999999994
2026-03-09,VP6,3850.6399999999994
2026-03-09,VPGS1,2159.192
2026-03-09,VPGS2,2159.2039999999997
2026-03-09,VPGS3,2159.204
2026-03-09,VPGS4,2159.196
2026-03-09,VPGS5,2159.2
2026-03-09,VPGS6,2159.1940000000004
2026-03-09,W/HOE#1,3832.4689999999996
2026-03-09,W/HOE#2,3822.3160000000003
2026-03-09,WAGGNSF1,2293.82
2026-03-09,WALGRV1,4517.392000000002
2026-03-09,WAMBOWF1,2068.62
2026-03-09,WANDB1,3278.5285000000003
2026-03-09,WANDSF1,1921.506
2026-03-09,WARWSF1,2193.999
2026-03-09,WARWSF2,2191.7929999999997
2026-03-09,WATERLWF,2122.9550000000004
2026-03-09,WDBESS1,3221.234999999999
2026-03-09,WDBESS2,2866.852999999999
2026-03-09,WDGPH1,1840.462
2026-03-09,WELLSF1,2049.4289999999996
2026-03-09,WELNSF1,2230.531
2026-03-09,WEMENSF1,3495.5869999999995
2026-03-09,WGWF1,3448.571
2026-03-09,WHITSF1,3519.7399999999993
2026-03-09,WINTSF1,2338.514
2026-03-09,WKIEWA1,3444.4519999999998
2026-03-09,WKIEWA2,3444.4519999999998
2026-03-09,WLWLSF1,2007.893
2026-03-09,WLWLSF2,2007.893
2026-03-09,WOLARSF1,2486.313
2026-03-09,WOODLWN1,3498.0440000000003
2026-03-09,WOOLGSF1,2194.246
2026-03-09,WPWF,2685.5389999999998
2026-03-09,WRSF1,1600.508
2026-03-09,WRWF1,2027.9600000000003
2026-03-09,WSTWYSF1,1881.163
2026-03-09,WTAHB1,2573.4764999999998
2026-03-09,WUNUSF1,2075.3630000000003
2026-03-09,WYASF1,1916.5240000000001
2026-03-09,YABULU,2978.5130000000004
2026-03-09,YABULU2,3018.82
2026-03-09,YARANSF1,2619.5209999999997
2026-03-09,YARWUN_1,1087.949
2026-03-09,YATSF1,2210.324
2026-03-09,YENDWF1,2364.117
2026-03-09,YWPS1,3671.196
2026-03-09,YWPS2,3642.7349999999997
2026-03-09,YWPS3,3642.7349999999997
2026-03-09,YWPS4,3642.7349999999997
2026-03-10,ADPBA1,728.5
2026-03-10,ADPPV1,2272.065
2026-03-10,AGLHAL,5115.82
2026-03-10,AGLSOM,3382.0619999999994
2026-03-10,ALDGASF1,1755.5090000000005
2026-03-10,ANGAST1,3545.004000000001
2026-03-10,ARWF1,1941.3939999999996
2026-03-10,AVLSF1,1575.0649999999998
2026-03-10,BALB1,147.1015
2026-03-10,BALDHWF1,1774.3310000000001
2026-03-10,BANGOWF1,2254.439
2026-03-10,BANGOWF2,2279.4359999999997
2026-03-10,BANN1,1539.3999999999996
2026-03-10,BARCALDN,3200.947
2026-03-10,BARKIPS1,4355.193
2026-03-10,BARRON-1,3109.13
2026-03-10,BARRON-2,3109.13
2026-03-10,BASTYAN,1894.2940000000003
2026-03-10,BBATTERY1,2575.3084999999996
2026-03-10,BBTHREE1,2025.4870000000003
2026-03-10,BBTHREE2,2025.5050000000003
2026-03-10,BBTHREE3,2025.5220000000002
2026-03-10,BDL01,4393.464
2026-03-10,BDL02,4391.522999999999
2026-03-10,BERYLSF1,2366.576
2026-03-10,BHB1,3204.1240000000003
2026-03-10,BLOWERNG,-71.59899999999999
2026-03-10,BLUEGSF1,2678.4080000000004
2026-03-10,BLUFF1,2927.0299999999997
2026-03-10,BLYTHB1,3207.134
2026-03-10,BNGSF1,1923.1200000000001
2026-03-10,BNGSF2,1923.1200000000001
2026-03-10,BOCORWF1,2226.1709999999994
2026-03-10,BODWF1,3482.8
2026-03-10,BOLIVPS1,4843.553999999999
2026-03-10,BOMENSF1,2673.288
2026-03-10,BOWWBA1,728.5
2026-03-10,BOWWPV1,2179.978
2026-03-10,BRAEMAR1,2908.613
2026-03-10,BRAEMAR2,3076.986
2026-03-10,BRAEMAR3,3489.767999999999
2026-03-10,BRAEMAR5,3801.5509999999995
2026-03-10,BRAEMAR6,3801.5509999999995
2026-03-10,BRAEMAR7,3801.5509999999995
2026-03-10,BRDDSF01,2210.674
2026-03-10,BRNDBES1,3215.978
2026-03-10,BROKENH1,2341.982
2026-03-10,BRYB1WF1,1589.0629999999999
2026-03-10,BRYB2WF2,2390.8779999999997
2026-03-10,BULBES1,2665.6749999999993
2026-03-10,BULGANA1,1719.8049999999996
2026-03-10,BUNGAMB1,3462.2660000000005
2026-03-10,BUSF1,1748.605
2026-03-10,BW01,3924.9600000000005
2026-03-10,BW02,3924.9600000000005
2026-03-10,BW03,3923.923
2026-03-10,BW04,3923.923
2026-03-10,CALL_B_1,2806.395
2026-03-10,CALL_B_2,2806.395
2026-03-10,CAPBES1,3217.5854999999997
2026-03-10,CATHROCK,1768.091
2026-03-10,CBWWBA1,728.5
2026-03-10,CETHANA,1921.3439999999998
2026-03-10,CG1,2164.3149999999996
2026-03-10,CG2,2164.3389999999995
2026-03-10,CG3,2164.323
2026-03-10,CG4,2164.331
2026-03-10,CGBESS01,3436.4674999999997
